Yamato 983644,40266,Valid,H5,14.95,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983645,40267,Valid,H5,164.9,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983646,40268,Valid,H6,7.27,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983647,40269,Valid,H4,15.06,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983648,40270,Valid,H5,12.57,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983649,40271,Valid,L6,94.35,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983650,40272,Valid,H4,3.35,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983651,40273,Valid,H6,7.13,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983652,40274,Valid,H6,17.32,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983653,40275,Valid,H6,8.880000000000001,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983654,40276,Valid,L6,14.01,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983655,40277,Valid,H5,4.65,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983658,40280,Valid,LL6,7.21,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983659,40281,Valid,H4,29.79,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983660,40282,Valid,H4,28.88,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983662,40284,Valid,H4,8.25,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983663,40285,Valid,LL-melt breccia,9.6,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983664,40286,Valid,L-melt breccia,3.45,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983665,40287,Valid,H5,6.08,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983666,40288,Valid,LL-melt breccia,8.36,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983667,40289,Valid,LL-melt breccia,7.43,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983668,40290,Valid,LL-melt breccia,7.75,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983673,40295,Valid,LL-melt breccia,11.84,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983674,40296,Valid,LL-melt breccia,8.210000000000001,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983675,40297,Valid,LL-melt breccia,5.37,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983676,40298,Valid,LL-melt breccia,3.7,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983677,40299,Valid,LL-melt breccia,4.22,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983678,40300,Valid,LL-melt breccia,5.65,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983679,40301,Valid,LL-melt breccia,3.95,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983680,40302,Valid,LL-melt breccia,4.07,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983681,40303,Valid,LL-melt breccia,3.73,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983682,40304,Valid,LL-melt breccia,3.73,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983686,40308,Valid,LL-melt breccia,4.68,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983687,40309,Valid,LL-melt breccia,61.54,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983688,40310,Valid,LL-melt breccia,40.32,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983689,40311,Valid,LL-melt breccia,36.72,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983690,40312,Valid,LL-melt breccia,7.85,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983691,40313,Valid,LL-melt breccia,3.71,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983692,40314,Valid,LL-melt breccia,5.4,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983693,40315,Valid,LL-melt breccia,8.75,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983694,40316,Valid,LL-melt breccia,29.24,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983695,40317,Valid,LL-melt breccia,9.6,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983696,40318,Valid,LL-melt breccia,3.88,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983700,40322,Valid,LL5,21.71,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983701,40323,Valid,LL5,5.28,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983702,40324,Valid,H4,65.12,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983703,40325,Valid,H4,13.77,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983704,40326,Valid,H4,6.23,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983705,40327,Valid,H5,80.709999999999994,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983706,40328,Valid,H3-6,36.9,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983707,40329,Valid,H4,5.3,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983708,40330,Valid,H4,3.5,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983709,40331,Valid,H4,3.55,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983715,40337,Valid,H4,103.1,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983716,40338,Valid,H4,116.2,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983719,40341,Valid,L6,5.62,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983720,40342,Valid,R4,13.89,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983722,40344,Valid,H4,18.899999999999999,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983723,40345,Valid,H4,127.1,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983724,40346,Valid,H4,4.65,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983726,40348,Valid,H4,12.38,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983727,40349,Valid,H4,9.800000000000001,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983728,40350,Valid,H4,5.99,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983729,40351,Valid,L-melt breccia,4.04,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983730,40352,Valid,H4-5,26.49,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983731,40353,Valid,H4,15.73,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983732,40354,Valid,H4,28.76,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983733,40355,Valid,H4,13.95,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983734,40356,Valid,H4,3.11,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983735,40357,Valid,LL-melt breccia,3.53,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983736,40358,Valid,L-melt breccia,15.71,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983738,40360,Valid,LL-melt breccia,5.53,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983742,40364,Valid,LL,9.56,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983745,40367,Valid,LL-melt breccia,5.87,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983746,40368,Valid,LL-melt breccia,16.829999999999998,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983747,40369,Valid,H4,6.32,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983748,40370,Valid,L6,301,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983749,40371,Valid,H4,64.2,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983750,40372,Valid,LL-melt breccia,18.920000000000002,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983752,40374,Valid,L6,4.23,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983753,40375,Valid,H6,5.99,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983754,40376,Valid,H4,6.86,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983755,40377,Valid,L6,7.86,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983756,40378,Valid,L6,79.02,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983757,40379,Valid,L6,68.239999999999995,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983758,40380,Valid,L6,20.38,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983759,40381,Valid,L6,13,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983761,40383,Valid,H4,13.91,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983762,40384,Valid,H5,15.51,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983764,40386,Valid,H6,3.57,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983766,40388,Valid,L6,20.69,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983767,40389,Valid,H4,7.77,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983768,40390,Valid,L6,18.98,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983769,40391,Valid,L6,5.74,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983770,40392,Valid,L6,6.57,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983771,40393,Valid,L6,355,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983772,40394,Valid,L6,176.7,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983773,40395,Valid,L6,18.989999999999998,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983774,40396,Valid,H5,11.54,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983775,40397,Valid,H5,6.97,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983776,40398,Valid,H5,7.31,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983777,40399,Valid,H6,7.73,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983778,40400,Valid,H5,9.15,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983779,40401,Valid,H5,7.91,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983780,40402,Valid,H5,6.7,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983781,40403,Valid,H6,7.49,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983782,40404,Valid,H6,7.43,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983783,40405,Valid,H5,6.28,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983784,40406,Valid,H5,5.93,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983785,40407,Valid,H5,5.93,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983786,40408,Valid,H5,4.92,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983787,40409,Valid,H5,4.74,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983788,40410,Valid,H4,6.52,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983789,40411,Valid,H4,4.93,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983790,40412,Valid,H4,4.6,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983791,40413,Valid,H5,4.65,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983792,40414,Valid,H4,5.92,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983793,40415,Valid,H5,4.32,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983794,40416,Valid,H5,5.24,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983795,40417,Valid,H4,4.98,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983796,40418,Valid,H5,3.76,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983797,40419,Valid,H5,3.97,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983798,40420,Valid,H5,4.7,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983799,40421,Valid,H5,3.18,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983800,40422,Valid,H5,3.13,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983801,40423,Valid,H5,3.26,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983806,40428,Valid,H5,4.83,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983807,40429,Valid,Diogenite,17.36,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983809,40431,Valid,H5,52.91,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983810,40432,Valid,H5,17.89,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983811,40433,Valid,H6,13.74,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983812,40434,Valid,H4,15.1,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983813,40435,Valid,H4,14.65,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983814,40436,Valid,H4,11.7,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983815,40437,Valid,H4,12.81,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983816,40438,Valid,H4,9.960000000000001,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983817,40439,Valid,H4,8.699999999999999,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983818,40440,Valid,H4,7.56,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983819,40441,Valid,H4,6.25,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983820,55601,Valid,H4,7.22,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983821,40442,Valid,H4,3.06,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983822,40443,Valid,H4,3.79,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983824,40445,Valid,H4,4.04,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983825,40446,Valid,H4,5.53,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983827,40448,Valid,H4,3.41,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983828,40449,Valid,H5,81.56,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983829,40450,Valid,H4,55.79,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983830,40451,Valid,H4,50.58,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983831,40452,Valid,H4,42.9,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983832,40453,Valid,H4,29.95,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983833,40454,Valid,H4,31.47,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983834,40455,Valid,H4,29.84,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983835,40456,Valid,H4,16.690000000000001,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983836,40457,Valid,H4,20.28,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983837,40458,Valid,H4,57.03,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983838,40459,Valid,H4,41.15,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983839,40460,Valid,H4,19.04,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983840,40461,Valid,H4,15.54,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983841,40462,Valid,H4,12.16,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983842,40463,Valid,H4,10.39,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983843,40464,Valid,H4,12.5,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983844,40465,Valid,H4,9.220000000000001,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983845,40466,Valid,H4,8.56,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983846,40467,Valid,H4,44.17,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983847,40468,Valid,H4,33.75,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983848,40469,Valid,H4,18.3,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983849,40470,Valid,H4,4.2,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983850,40471,Valid,L5,32.159999999999997,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983851,40472,Valid,L6,29.86,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983852,40473,Valid,H4,70.64,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983853,40474,Valid,H4,6.01,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983854,40475,Valid,H4,4.25,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983856,40477,Valid,LL6,7.44,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983857,40478,Valid,H4,6.73,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983858,40479,Valid,H5,8.14,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983859,40480,Valid,L5,97.09,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983860,40481,Valid,H4,18.440000000000001,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983861,40482,Valid,H5,139.30000000000001,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983862,40483,Valid,H4,5.67,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983863,40484,Valid,H4,7.25,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983864,40485,Valid,H4,3.87,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983865,40486,Valid,H4,4.27,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983867,40488,Valid,L6,16.32,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983868,40489,Valid,L6,4.52,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983869,40490,Valid,H6,29.37,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983870,40491,Valid,H4,4.07,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983871,40492,Valid,H-melt breccia,81.77,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983872,40493,Valid,H4,7.17,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983873,40494,Valid,H4,4.53,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983874,40495,Valid,L5,34.61,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983875,40496,Valid,H4,12.84,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983876,40497,Valid,L4,5.25,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983877,40498,Valid,H4,3.6,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983878,40499,Valid,H5,3.41,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983879,40500,Valid,L6,81.5,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983881,40502,Valid,H5,5.72,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983882,40503,Valid,H4,5.81,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983883,40504,Valid,L6,38.950000000000003,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983884,40505,Valid,L6,8.1,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983885,30344,Valid,Lunar (anorth),289.70999999999998,Found,01/01/1999 12:00:00 AM,-71.562830,36.005170,"(-71.562830, 36.005170)"
Yamato 983886,40506,Valid,H5,27.39,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983887,40507,Valid,H4,25.8,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983889,40509,Valid,H4,7.01,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983890,40510,Valid,Ureilite-pmict,10.79,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983896,40516,Valid,EH3,10.26,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983897,40517,Valid,H5,154.9,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
Yamato 983900,40520,Valid,LL-melt breccia,522.4,Found,01/01/1998 12:00:00 AM,0.000000,0.000000,"(0.000000, 0.000000)"
